,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,HasCabin,Title,CatAge,CatFare,Embarked_Q,Embarked_S,Embarked_C,Title_Mr,Title_Miss,Title_Mrs,Title_Unique,TravelAlone
1191,1192,,3,male,32.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False,1
1192,1193,,2,male,29.881137667304014,0,0,True,Mr,1,2,False,False,True,True,False,False,False,1
1193,1194,,2,male,43.0,0,1,False,Mr,3,2,False,True,False,True,False,False,False,0
1194,1195,,3,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1195,1196,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
1196,1197,,1,female,64.0,1,1,True,Mrs,3,2,False,True,False,False,False,True,False,0
1197,1198,,1,male,30.0,1,2,True,Mr,2,3,False,True,False,True,False,False,False,0
1198,1199,,3,male,0.83,0,1,False,Master,0,1,False,True,False,False,False,False,False,0
1199,1200,,1,male,55.0,1,1,True,Mr,3,3,False,True,False,True,False,False,False,0
1200,1201,,3,female,45.0,1,0,False,Mrs,3,1,False,True,False,False,False,True,False,0
1201,1202,,3,male,18.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
1202,1203,,3,male,22.0,0,0,False,Mr,0,0,False,False,True,True,False,False,False,1
1203,1204,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1204,1205,,3,female,37.0,0,0,False,Miss,3,0,True,False,False,False,True,False,False,1
1205,1206,,1,female,55.0,0,0,True,Mrs,3,3,False,False,True,False,False,True,False,1
1206,1207,,3,female,17.0,0,0,False,Miss,0,0,True,False,False,False,True,False,False,1
1207,1208,,1,male,57.0,1,0,True,Mr,3,3,False,False,True,True,False,False,False,0
1208,1209,,2,male,19.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
1209,1210,,3,male,27.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1210,1211,,2,male,22.0,2,0,False,Mr,0,3,False,True,False,True,False,False,False,0
1211,1212,,3,male,26.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1212,1213,,3,male,25.0,0,0,True,Mr,1,0,False,False,True,True,False,False,False,1
1213,1214,,2,male,26.0,0,0,True,Mr,1,1,False,True,False,True,False,False,False,1
1214,1215,,1,male,33.0,0,0,False,Mr,2,2,False,True,False,True,False,False,False,1
1215,1216,,1,female,39.0,0,0,False,Miss,3,3,False,True,False,False,True,False,False,1
1216,1217,,3,male,23.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1217,1218,,2,female,12.0,2,1,True,Miss,0,3,False,True,False,False,True,False,False,0
1218,1219,,1,male,46.0,0,0,False,Mr,3,3,False,False,True,True,False,False,False,1
1219,1220,,2,male,29.0,1,0,False,Mr,1,2,False,True,False,True,False,False,False,0
1220,1221,,2,male,21.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
1221,1222,,2,female,48.0,0,2,False,Mrs,3,3,False,True,False,False,False,True,False,0
1222,1223,,1,male,39.0,0,0,True,Mr,3,2,False,False,True,True,False,False,False,1
1223,1224,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,False,True,True,False,False,False,1
1224,1225,,3,female,19.0,1,1,False,Mrs,0,2,False,False,True,False,False,True,False,0
1225,1226,,3,male,27.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1226,1227,,1,male,30.0,0,0,True,Mr,2,2,False,True,False,True,False,False,False,1
1227,1228,,2,male,32.0,0,0,False,Mr,2,1,False,True,False,True,False,False,False,1
1228,1229,,3,male,39.0,0,2,False,Mr,3,0,False,False,True,True,False,False,False,0
1229,1230,,2,male,25.0,0,0,False,Mr,1,3,False,True,False,True,False,False,False,1
1230,1231,,3,male,29.881137667304014,0,0,False,Master,1,0,False,False,True,False,False,False,False,1
1231,1232,,2,male,18.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
1232,1233,,3,male,32.0,0,0,False,Mr,2,0,False,True,False,True,False,False,False,1
1233,1234,,3,male,29.881137667304014,1,9,False,Mr,1,3,False,True,False,True,False,False,False,0
1234,1235,,1,female,58.0,0,1,True,Mrs,3,3,False,False,True,False,False,True,False,0
1235,1236,,3,male,29.881137667304014,1,1,False,Master,1,2,False,True,False,False,False,False,False,0
1236,1237,,3,female,16.0,0,0,False,Miss,0,0,False,True,False,False,True,False,False,1
1237,1238,,2,male,26.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1238,1239,,3,female,38.0,0,0,False,Mrs,3,0,False,False,True,False,False,True,False,1
1239,1240,,2,male,24.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1240,1241,,2,female,31.0,0,0,False,Miss,2,2,False,True,False,False,True,False,False,1
1241,1242,,1,female,45.0,0,1,True,Mrs,3,3,False,False,True,False,False,True,False,0
1242,1243,,2,male,25.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1243,1244,,2,male,18.0,0,0,False,Mr,0,3,False,True,False,True,False,False,False,1
1244,1245,,2,male,49.0,1,2,False,Mr,3,3,False,True,False,True,False,False,False,0
1245,1246,,3,female,0.17,1,2,False,Miss,0,2,False,True,False,False,True,False,False,0
1246,1247,,1,male,50.0,0,0,True,Mr,3,2,False,True,False,True,False,False,False,1
1247,1248,,1,female,59.0,2,0,True,Mrs,3,3,False,True,False,False,False,True,False,0
1248,1249,,3,male,29.881137667304014,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1249,1250,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
1250,1251,,3,female,30.0,1,0,False,Mrs,2,2,False,True,False,False,False,True,False,0
1251,1252,,3,male,14.5,8,2,False,Master,0,3,False,True,False,False,False,False,False,0
1252,1253,,2,female,24.0,1,1,False,Mrs,1,3,False,False,True,False,False,True,False,0
1253,1254,,2,female,31.0,0,0,False,Mrs,2,2,False,True,False,False,False,True,False,1
1254,1255,,3,male,27.0,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1255,1256,,1,female,25.0,1,0,True,Mrs,1,3,False,False,True,False,False,True,False,0
1256,1257,,3,female,29.881137667304014,1,9,False,Mrs,1,3,False,True,False,False,False,True,False,0
1257,1258,,3,male,29.881137667304014,1,0,False,Mr,1,2,False,False,True,True,False,False,False,0
1258,1259,,3,female,22.0,0,0,False,Miss,0,3,False,True,False,False,True,False,False,1
1259,1260,,1,female,45.0,0,1,False,Mrs,3,3,False,False,True,False,False,True,False,0
1260,1261,,2,male,29.0,0,0,False,Mr,1,1,False,False,True,True,False,False,False,1
1261,1262,,2,male,21.0,1,0,False,Mr,0,1,False,True,False,True,False,False,False,0
1262,1263,,1,female,31.0,0,0,True,Miss,2,3,False,False,True,False,True,False,False,1
1263,1264,,1,male,49.0,0,0,True,Mr,3,0,False,True,False,True,False,False,False,1
1264,1265,,2,male,44.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
1265,1266,,1,female,54.0,1,1,True,Mrs,3,3,False,True,False,False,False,True,False,0
1266,1267,,1,female,45.0,0,0,False,Miss,3,3,False,False,True,False,True,False,False,1
1267,1268,,3,female,22.0,2,0,False,Miss,0,1,False,True,False,False,True,False,False,0
1268,1269,,2,male,21.0,0,0,False,Mr,0,1,False,True,False,True,False,False,False,1
1269,1270,,1,male,55.0,0,0,True,Mr,3,3,False,True,False,True,False,False,False,1
1270,1271,,3,male,5.0,4,2,False,Master,0,3,False,True,False,False,False,False,False,0
1271,1272,,3,male,29.881137667304014,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
1272,1273,,3,male,26.0,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
1273,1274,,3,female,29.881137667304014,0,0,False,Mrs,1,2,False,True,False,False,False,True,False,1
1274,1275,,3,female,19.0,1,0,False,Mrs,0,2,False,True,False,False,False,True,False,0
1275,1276,,2,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1276,1277,,2,female,24.0,1,2,False,Miss,1,3,False,True,False,False,True,False,False,0
1277,1278,,3,male,24.0,0,0,False,Mr,1,0,False,True,False,True,False,False,False,1
1278,1279,,2,male,57.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
1279,1280,,3,male,21.0,0,0,False,Mr,0,0,True,False,False,True,False,False,False,1
1280,1281,,3,male,6.0,3,1,False,Master,0,2,False,True,False,False,False,False,False,0
1281,1282,,1,male,23.0,0,0,True,Mr,1,3,False,True,False,True,False,False,False,1
1282,1283,,1,female,51.0,0,1,True,Mrs,3,3,False,True,False,False,False,True,False,0
1283,1284,,3,male,13.0,0,2,False,Master,0,2,False,True,False,False,False,False,False,0
1284,1285,,2,male,47.0,0,0,False,Mr,3,1,False,True,False,True,False,False,False,1
1285,1286,,3,male,29.0,3,1,False,Mr,1,2,False,True,False,True,False,False,False,0
1286,1287,,1,female,18.0,1,0,True,Mrs,0,3,False,True,False,False,False,True,False,0
1287,1288,,3,male,24.0,0,0,False,Mr,1,0,True,False,False,True,False,False,False,1
1288,1289,,1,female,48.0,1,1,True,Mrs,3,3,False,False,True,False,False,True,False,0
1289,1290,,3,male,22.0,0,0,False,Mr,0,0,False,True,False,True,False,False,False,1
1290,1291,,3,male,31.0,0,0,False,Mr,2,0,True,False,False,True,False,False,False,1
1291,1292,,1,female,30.0,0,0,True,Miss,2,3,False,True,False,False,True,False,False,1
1292,1293,,2,male,38.0,1,0,False,Mr,3,2,False,True,False,True,False,False,False,0
1293,1294,,1,female,22.0,0,1,False,Miss,0,3,False,False,True,False,True,False,False,0
1294,1295,,1,male,17.0,0,0,False,Mr,0,3,False,True,False,True,False,False,False,1
1295,1296,,1,male,43.0,1,0,True,Mr,3,2,False,False,True,True,False,False,False,0
1296,1297,,2,male,20.0,0,0,True,Mr,0,1,False,False,True,True,False,False,False,1
1297,1298,,2,male,23.0,1,0,False,Mr,1,1,False,True,False,True,False,False,False,0
1298,1299,,1,male,50.0,1,1,True,Mr,3,3,False,False,True,True,False,False,False,0
1299,1300,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
1300,1301,,3,female,3.0,1,1,False,Miss,0,1,False,True,False,False,True,False,False,0
1301,1302,,3,female,29.881137667304014,0,0,False,Miss,1,0,True,False,False,False,True,False,False,1
1302,1303,,1,female,37.0,1,0,True,Mrs,3,3,True,False,False,False,False,True,False,0
1303,1304,,3,female,28.0,0,0,False,Miss,1,0,False,True,False,False,True,False,False,1
1304,1305,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1305,1306,,1,female,39.0,0,0,True,Unique,3,3,False,False,True,False,False,False,True,1
1306,1307,,3,male,38.5,0,0,False,Mr,3,0,False,True,False,True,False,False,False,1
1307,1308,,3,male,29.881137667304014,0,0,False,Mr,1,1,False,True,False,True,False,False,False,1
1308,1309,,3,male,29.881137667304014,1,1,False,Master,1,2,False,False,True,False,False,False,False,0
